threads	PDB_ID	chain	atoms	mm_Da	runtime	stdev	speedup	efficiency
12	3G67	A	1685	24134.3	8.15993106365	0.04041393868695111	6.023723360355621	0.5019769466963018
12	3NVQ	A	4706	67092.1	12.54676711555	0.04878463998339098	4.872568006274027	0.4060473338561689
12	1BJA	A	710	10114.6	2.4926675558099998	0.10701843480134268	6.625686567069388	0.5521405472557823
12	2D9R	A	669	11611.9	2.000108003615	0.009178234911153871	6.849547881458844	0.570795656788237
12	1BU3	A	799	11354.7	2.2423360347749997	0.01937608636988219	6.9619603385031645	0.5801633615419304
12	3L4E	A	1586	22963.9	3.4822940826449997	0.04739160233871263	6.365287796619352	0.5304406497182793
12	4LVP	A	864	14474.7	2.925155043605	0.0648543903765809	6.656670420981414	0.5547225350817845
12	2NRU	D	2321	34578	5.09933948517	0.09872545230418737	6.0872923035080415	0.5072743586256702
12	2JKR	A	4885	69786.4	16.45557796955	0.0032768331624697692	5.037817646733621	0.41981813722780176
12	4LK9	A	852	15499.3	2.93521761894	0.0018561472113131396	6.812819917172475	0.5677349930977063
12	4F7O	A	1636	29541	4.6638354063000005	0.00528706926516394	6.345921297066078	0.5288267747555065
12	2G38	A	579	10699.1	2.152405023575	0.05412768025046369	7.4781541345390465	0.6231795112115872
12	3ELS	A	1167	18050.3	3.070006012915	0.007674941111288997	6.573465842559815	0.547788820213318
12	4I9X	D	712	14330.7	3.4143630266200002	0.07599700560052057	6.824931420918141	0.5687442850765118
12	4LIM	A	2754	45605.1	7.4480314254749995	0.01025517118196998	5.670701380453215	0.4725584483711012
12	3LAH	B	1544	21966.4	3.84911441803	0.12730405015908292	6.152318122819032	0.512693176901586
12	3ZM6	A	3103	51630.4	6.928598999975	0.0679220065948274	6.036383631539494	0.5030319692949579
12	3BB9	A	925	16391.6	2.473350524905	0.00012509184942568482	7.001062224496103	0.5834218520413419
12	3I3F	A	1004	15567.9	2.8437989950149998	0.07101457375467066	6.198796756223278	0.5165663963519399
12	2HQL	A	880	12829.9	3.1314855813999998	0.04573489402227664	7.478370371237758	0.6231975309364798
12	4B62	A	948	17076.1	2.459803819655	0.022985205300572888	6.869427066451971	0.5724522555376642
12	2NNW	D	1821	26760.8	3.852388978005	0.0017082960694748506	6.489729773444895	0.5408108144537412
12	1POC	A	1064	15274.3	2.9447189569449996	0.024378242938179855	6.639206969222211	0.5532672474351842
12	1K6M	A	3526	50195	7.406981110575	0.0914770372962036	5.738649116623747	0.4782207597186456
12	4IVN	A	1763	30341.6	4.94029760361	0.049312824283042914	6.815584445033379	0.5679653704194483
12	4JBM	A	1332	21897.4	4.19733452797	0.0008675507240513193	6.482834719230768	0.540236226602564
12	3CEB	A	1610	23669.7	4.173925042155	0.10663742728993406	6.392650720992305	0.5327208934160254
12	2AR0	A	3834	61253.6	9.541506052014999	0.04282659288627404	5.395645429782836	0.4496371191485697
12	2IJE	S	1934	27843.1	5.008129000665	0.002661489190984328	6.294364714050746	0.5245303928375622
12	2BRF	A	755	11809.3	2.208239555355	0.027382638888725122	6.758029774922178	0.5631691479101815
12	4FXE	E	601	11160.1	2.1610080003750003	0.014210062853787245	7.26310131995177	0.6052584433293141
12	1L4U	A	1226	18612.4	2.848217368125	0.03444527059142183	7.029269004398313	0.5857724170331927
12	4NVS	A	1133	19414.3	3.75925409794	0.015189892793810195	6.772329135306655	0.5643607612755546
12	1LPB	A	705	10319.7	2.020663499835	0.0002791807266630093	7.552649606600104	0.6293874672166754
12	4HBQ	A	2685	21699.8	5.672661542895	0.010174586408190548	5.724542569831771	0.47704521415264756
12	2V7Q	A	3715	55332.2	8.908510446545002	0.00748325724740038	5.281840926492796	0.4401534105410663
12	1TX4	A	1579	22586.8	3.5386799573900003	0.03338957632450036	6.499036992204427	0.5415864160170356
12	2I0Z	A	3192	49012.8	7.130709409715	0.008511303179557715	5.710169710726917	0.47584747589390974
12	3RQI	A	1257	20170.7	3.1949269771599997	0.002863962648755255	7.03231332124898	0.5860261101040817
12	3HZ4	A	961	16258.5	2.79697358608	0.03595277906590063	6.54452210666191	0.5453768422218258
12	3UB1	A	1950	30342.8	5.659858942035	0.0073311914168061815	6.696368478606093	0.5580307065505078
12	1KLF	P	2051	29081.3	6.737231492995	0.022900911610304695	5.933811462292241	0.49448428852435344
12	3O1Q	C	1664	28651.8	4.258625149725	0.035420380077493104	6.119956235507835	0.5099963529589863
12	3LMI	C	1986	34482.6	4.689478993414999	0.0029147074527297897	6.513693318104777	0.5428077765087315
12	2WB0	X	2470	39899.7	6.922270536425	0.10637223932258723	6.145249705802349	0.5121041421501957
12	1J22	A	1029	16116.7	2.846167087555	0.0034422174129282485	6.643888893077711	0.5536574077564759
12	4MPT	A	2473	41242.9	5.657258510589999	0.01899946212855762	5.779143474564381	0.48159528954703174
12	3ATR	A	3568	50828	6.81351494789	0.042593267935375864	5.568660795966974	0.46405506633058113
12	2AN1	A	2148	32621.2	5.4687119722399995	0.00724200868418584	6.192564488604554	0.5160470407170462
12	1YKB	E	1146	16402.9	2.68419802189	0.02829992290050001	6.656804720584154	0.5547337267153462
12	3TEE	A	1364	23655.7	5.06887996197	0.08250380466173014	6.367271729079668	0.5306059774233057
12	2R44	A	2575	38132.3	6.647227048875	0.0032031604918271207	6.171383387760586	0.5142819489800489
12	4IR4	A	826	13618.7	2.852688550945	0.037249721888964936	7.472912550333648	0.622742712527804
12	2WUX	A	1751	28736.8	5.551497936244999	0.007160243798686414	6.461518028819263	0.5384598357349386
12	1ZM8	A	1821	28542.9	3.7016415596	0.14852583132319438	6.406359346152507	0.5338632788460422
12	4BTF	A	2943	53856.8	8.28503191471	0.010979928387862364	5.7615645982723835	0.4801303831893653
12	3D0R	B	2890	43012.8	5.909439921380001	0.09152929938162392	5.704166880586248	0.47534724004885404
12	2BC4	A	1508	23992.8	4.15152704716	0.08179809782469116	6.768896430091589	0.5640747025076324
12	3NZN	A	822	11708.3	2.4337666034699996	0.021954799152045373	6.631236495229087	0.5526030412690907
12	1IOO	A	1625	23125.4	3.867319464685	0.04811501084448581	6.175644184826952	0.514637015402246
12	1Q33	A	2324	33314.5	5.57882654667	0.0004870489849101546	6.4796277939089455	0.5399689828257455
12	4NZK	A	2105	39365	4.846794486045	0.028453337431213106	5.982197218013176	0.4985164348344313
12	3DXR	A	519	10360.8	2.4823580980299997	0.008321305178443351	7.415868607095512	0.6179890505912927
12	1MG7	A	2769	47213.6	6.654311537745	0.07665955405496207	5.612450417102965	0.4677042014252471
12	3ZD7	A	4260	79711.8	11.6873424053	0.14905317273741972	5.409335612155979	0.4507779676796649
12	1DYP	A	2201	31559.3	4.56536400318	0.019821662856182008	6.520936195364362	0.5434113496136969
12	1WA3	A	1536	22267.1	3.3644659519199998	0.0075547382971437645	6.216497244492645	0.5180414370410538
12	3M1E	A	704	10937.6	2.324288487435	0.003263346182492743	7.023828435822147	0.5853190363185122
12	4AK1	A	4026	77740.1	15.2265470028	0.03740145053569089	5.29935614577368	0.4416130121478066
12	3EXQ	A	1238	17986.7	3.1262619495350004	0.007706129781214048	7.145949286694567	0.5954957738912139
12	3N98	A	4582	66168	9.522172093390001	0.028834344942620792	4.944804717821174	0.4120670598184311
12	3HM4	A	1098	16565.9	2.985422968865	0.010148455361944851	6.2863530930878495	0.5238627577573208
12	3V5N	D	2686	46194	6.232718467710001	0.026173530098161004	5.9853552050308565	0.498779600419238
12	2QRW	H	1041	14932.8	3.3875149488450003	0.043470090971862135	6.094175626970671	0.5078479689142226
12	1TFH	A	1620	24826.5	4.695454955100001	0.03524370048917038	6.673657358072266	0.5561381131726888
12	3B0P	A	2446	39607.8	4.91211950779	0.03301261491344906	6.206467698933549	0.5172056415777958
12	4DZZ	A	1548	22061.3	3.56029355526	0.009422180860463598	6.625151179908102	0.5520959316590085
12	3KVC	B	4002	61040.2	9.58738064766	0.06233788634586924	4.672240848456668	0.3893534040380557
12	4FG4	B	1432	23096.3	3.64270591736	0.07093988953949278	6.494134023655831	0.5411778353046526
12	3AMI	A	3278	49470.8	6.551440000535	0.0535875262452104	5.619801511208742	0.4683167926007285
12	2XN1	B	10975	84588	16.86275696755	0.0771297443343448	3.835648146279804	0.319637345523317
12	1JKV	D	2083	29779.4	6.743361115455	0.10270596926412565	6.738697171815911	0.5615580976513259
12	2GEY	A	1250	17953.8	4.013880491255	0.006380358518737007	6.842625866213198	0.5702188221844332
12	4DVG	B	2155	41300.1	6.350289463995001	0.09714595700769804	6.410591317012135	0.5342159430843446
12	4BOL	B	3385	28943.8	6.3155528307	0.09038661403126659	5.868616191140621	0.4890513492617184
12	4FEI	A	669	10736	2.620121002195	0.02345758717964263	7.082249974163201	0.5901874978469334
12	1TKK	C	2705	39519.6	5.068530559539999	0.02941512851156318	5.828879736256594	0.48573997802138286
12	4GRH	A	2955	49558.6	7.247351050375	0.030545506986591774	5.43245425003427	0.4527045208361891
12	4IMH	A	4700	39962.2	8.02502954006	0.2016546312718531	4.541085155871903	0.37842376298932523
12	3I7K	A	8726	127400	21.503434062	0.010038199164332072	4.167069098230622	0.3472557581858852
12	3LCC	A	1697	26385.8	3.7047239542	0.016485655505154503	6.15120648308086	0.5126005402567383
12	3NNE	F	4098	59882.8	8.534597992895	0.07040226433900668	4.7072282098869636	0.3922690174905803
12	3RPF	A	1137	16988.4	3.052842497825	0.026394211004004343	7.077343837830881	0.5897786531525734
12	3CK6	A	1997	29629.1	5.8383001089099995	0.025516545025523873	5.715208679753802	0.47626738997948354
12	1WMH	B	644	9559	2.1129560470550004	0.05953697538348674	6.385923702225867	0.5321603085188222
12	4C8V	H	734	13781.7	3.03542745113	0.03553265927932228	7.287344493562283	0.6072787077968569
12	1R7A	A	3964	56284.7	8.4649668932	0.06739702545353952	4.973035386962546	0.4144196155802122
12	3E86	B	751	10706.5	2.718968987465	0.014137907457519631	7.345499162247099	0.6121249301872582
12	4I1L	A	415	10278.9	2.5215344429	0.061364799906440774	7.6780765788325205	0.6398397149027101
12	4G9S	B	1537	12538.8	3.0396864414199998	0.006704046313974574	6.268579762654276	0.5223816468878563
12	2YAD	A	568	18708.9	1.87200164795	0.03781954727562548	6.711614005766934	0.5593011671472444
12	3NQH	A	3430	50351.8	7.2236481905	0.004399625223194264	5.282219030569773	0.44018491921414776
12	3DCM	X	1515	22008.2	3.635357022285	0.041488851918194694	6.1253876585699105	0.5104489715474926
12	1MZP	A	1715	24690.4	4.3349239826199994	0.10036378459122344	6.495680560580746	0.5413067133817289
12	2IQX	B	1453	20869.4	3.2447634935350003	0.0012210784961657931	6.063650901260293	0.5053042417716911
12	2QKV	A	702	10320.8	2.0859814882250003	0.033165355090567485	7.409604353681032	0.6174670294734194
12	1OFU	X	911	13023.1	2.76021754742	0.014833161863332285	6.582342746926758	0.5485285622438966
12	3IMK	A	1204	17463.3	2.932275533675	0.0030059132390633826	6.605555964355294	0.5504629970296079
12	4F9F	A	3234	55006.5	7.58729493618	0.038661641307025776	5.603868836039577	0.4669890696699648
12	2EIJ	E	851	12453.1	2.473427414895	0.004089087238207615	6.8484486167624565	0.5707040513968714
12	1O5E	L	1569	12522.3	2.80512940884	0.04137488683237711	6.693764953330537	0.5578137461108781
12	2QVW	A	5629	82690.1	15.47105300425	0.037468042528940614	4.681790373001915	0.3901491977501596
12	3QQZ	A	1864	28621.5	3.89626896381	0.013703626323226508	5.84655442694968	0.48721286891247334
12	4HV0	A	671	13021.7	3.07147097588	0.003948653943488984	6.036750380324743	0.5030625316937286
12	4KT3	B	1623	15411.7	3.213197112085	0.059743494941614995	5.931614942658336	0.494301245221528
12	1OBB	A	3864	55154.1	7.955468535425	0.07255411383399701	5.250129680227401	0.43751080668561676
12	3RJ6	A	1197	16983.3	2.945760011675	0.007656565088960137	6.562610654935067	0.5468842212445889
12	1M56	C	2138	30197.2	6.18177950382	0.09627334865289662	6.072907334231429	0.5060756111859525
12	2EIJ	H	661	10039.2	2.36459302902	0.016206980536616504	7.06909319405281	0.5890910995044009
12	3V7P	A	3237	48413.9	6.5482981205	0.0660818751894742	5.5584802898330405	0.46320669081942006
12	3C64	A	1258	20932	4.372994065285	0.017079420303018716	7.066360600328435	0.588863383360703
12	2IOJ	A	903	15514.3	2.1707034111	0.02760045380593113	7.001700460980126	0.5834750384150105
12	3RJT	A	1678	24577.8	3.6842019557950003	0.05217038060800023	6.579964760772439	0.5483303967310366
12	3Q31	A	1822	26466.4	4.284211993215	0.044112071761861986	6.18558877196535	0.5154657309971126
12	3N7X	A	2395	37524.4	5.7990809679	0.06131742684922921	6.379958486809663	0.5316632072341386
12	3O26	A	2256	34082.6	4.7637748718249995	0.018830200387354556	6.163252525428866	0.5136043771190721
12	3FE6	A	906	13194.8	2.2790679931650004	0.014426360482475453	6.904691276497043	0.5753909397080869
12	4MAA	A	2500	43723.3	5.62663149834	0.05060555241735037	5.857889682383518	0.4881574735319598
12	1YKD	A	3027	44928.7	7.9478150606149995	0.08886359550895381	6.0052746688417225	0.5004395557368102
12	1J0W	A	804	12125.4	2.194831013675	0.05573280083507371	7.076027001958388	0.5896689168298657
12	3ECQ	B	10647	171609	26.91816103455	0.09601675865145988	3.905886950228569	0.32549057918571406
12	2PY2	A	995	15458.4	2.5688960552199998	0.012852428574861238	6.463652085614651	0.538637673801221
12	3UJZ	A	4683	96897.1	11.23582708835	0.023900129088906215	5.02845183125695	0.41903765260474585
12	4EQ9	A	1920	27728	4.1963390111950005	0.012487436862340854	6.253350239075951	0.5211125199229959
12	2Y0N	A	1359	24776.7	3.9148426055899996	0.018610362423505424	6.411034747785854	0.5342528956488212
12	3FXZ	A	2234	33367.2	4.8978195190400005	0.12485177793353602	5.964524485883045	0.4970437071569204
12	2YVL	B	2022	28697.4	4.80152797699	0.04691787175952368	6.380916683923304	0.5317430569936087
12	3KLL	A	7962	117767	21.4067760706	0.21940519795279734	4.433923267986035	0.36949360566550293
12	3L5K	A	1815	27936.1	4.10566353798	0.006062065509832581	6.345081307921073	0.5287567756600894
12	1V74	B	702	10071.7	2.158266067505	0.010663152674547434	6.915594486088737	0.5762995405073947
12	3MQ1	A	804	12143.1	2.636171460155	0.00707746738986464	7.647574463523183	0.6372978719602652
12	3GI1	B	1958	31910.1	4.37870943546	0.02732043014434562	6.1547147407986955	0.512892895066558
12	2G3N	D	5676	80580.2	12.29643154145	0.12164861749120638	4.706242235088794	0.3921868529240662
12	2QN6	B	698	10440.2	2.53357350826	0.0004742363373142782	6.547903546557587	0.545658628879799
12	3RBQ	D	1371	23059.1	3.291884422305	0.028323019376781174	6.378419420523805	0.5315349517103171
12	3PND	C	2476	36985.8	5.829311966895	0.04884701731616938	6.387857229638765	0.5323214358032304
12	2BL8	A	773	12233.9	2.50261116028	0.014273620305357027	6.898773063418427	0.574897755284869
12	1B4F	F	614	9401.77	2.09688794613	0.0016304086888621456	7.054442670768696	0.587870222564058
12	3L4T	A	6863	99276.7	15.2958283424	0.15186318736727036	4.296844741916578	0.35807039515971484
12	1MKZ	A	1295	18938.9	2.990236520765	0.006258638416073032	6.801300450539947	0.5667750375449956
12	1VQT	A	1457	24307.4	3.527702093125	0.043646939141512686	6.1328529077082115	0.511071075642351
12	4BKS	I	1014	18806.3	2.936503410335	0.010413643329291362	7.190659296234609	0.5992216080195508
12	3SRC	B	4192	60489.9	9.57650697231	0.03805776126887455	5.689937903042767	0.4741614919202306
12	3ZRP	A	2904	42028.5	5.835686445235	0.0660103941397305	5.991158162498239	0.4992631802081866
12	3FA3	I	2216	32020.5	6.461226105690001	0.02147617954464735	5.805805010648825	0.48381708422073544
12	3HBC	A	2421	36381.4	5.025010943410001	0.039524471598337996	6.0968669091314815	0.5080722424276235
12	3DDJ	A	2174	34080.1	4.80746793747	0.03931525463997164	6.236368887855342	0.5196974073212784
12	4BWD	A	418	9383.54	2.5651264190700003	0.01701215393496049	7.7283613968575375	0.6440301164047948
12	4IGL	B	4488	76385.5	12.33447492125	0.05583024431437993	4.969159529057485	0.4140966274214571
12	2V0W	A	1185	16853	2.963003516195	0.007087245460424916	6.720600551791408	0.5600500459826173
12	1TE5	A	1987	28575.4	4.60470497608	0.01135452957547274	6.135114355697475	0.5112595296414563
12	1GMV	B	1060	15737	2.805855989455	0.06186483012027464	7.317923870885572	0.6098269892404643
12	2IN5	A	1558	24025	3.968945980075	0.018415812578050233	6.217587757426137	0.5181323131188448
12	3A0S	A	792	11219.8	2.275300502775	0.013871370782982527	7.281483494924685	0.6067902912437237
12	3A1J	B	2128	32292.1	5.373077988625	0.0008485003551985442	6.360974400326234	0.5300812000271862
12	1A1X	A	880	12627.2	2.40041744709	0.04694265411272154	7.047638723197345	0.5873032269331121
12	1LYQ	A	756	11063.7	2.337902069095	0.015206920116020158	6.946954590055601	0.5789128825046334
12	3GU3	A	2204	32935.2	5.0854300260550005	0.022894673867833962	6.222838643490115	0.5185698869575096
12	4D94	A	9005	150577	25.33989596365	0.03751642715897295	4.3937665583044785	0.36614721319203986
12	2FA1	A	1252	18013.4	3.39256155491	0.05060133773566584	6.426982850228175	0.5355819041856812
12	4I5U	A	2412	39740.1	4.775438547135	0.006643354851041489	6.107522621100014	0.5089602184250012
12	3AIZ	B	1937	27574.6	5.329496622084999	0.022199588043349143	5.96213025244755	0.4968441877039625
12	2CN2	B	5421	81849.7	11.0174884796	0.0006993004637429369	5.004564430286731	0.4170470358572276
12	3UFI	A	2128	33277.6	4.892733573915001	0.03147122036880741	6.395004373917616	0.5329170311598014
12	1JEQ	A	4419	69945	14.311212897299999	0.018687406840910723	5.7089513632743305	0.47574594693952754
12	3NVD	B	9062	70674.3	13.202381014850001	0.008345244603789156	4.276443158941922	0.3563702632451602
12	3LGX	D	3964	58143	8.34155833721	0.05170019037104296	5.2706574863330795	0.4392214571944233
12	3LAZ	A	743	10955.2	2.576498508455	0.05249912603398759	7.4271162818855645	0.618926356823797
12	3SZT	A	1870	27285.1	4.82226550579	0.00520783318443171	6.260379048354431	0.521698254029536
12	1W20	A	3008	43011.5	6.2484353780749995	0.008958228351835235	5.453101996678924	0.4544251663899103
12	3PE6	A	4231	33191.1	6.310552001	0.0851964825155694	5.075190585470941	0.4229325487892451
12	2D3Y	A	1714	24324.1	3.644887566565	0.01846048823502432	6.123997151587293	0.5103330959656077
12	4LBH	A	653	11181.7	2.2345575094249996	0.0553416780833787	7.147034645870246	0.5955862204891872
12	1QHH	C	817	12821.2	2.83357894421	0.017816147214513092	7.184183465188581	0.5986819554323818
12	4E12	A	1880	30266.2	4.732605934145	0.07791468720261854	6.634701895029567	0.5528918245857972
12	4F7F	B	798	13451	2.2141008377049998	0.0058604349940561675	7.122062437858582	0.5935052031548819
12	1CVJ	F	1028	21463.6	3.07687103748	0.06229051328865673	6.655182537913926	0.5545985448261604
12	1UAK	A	1925	30821.2	6.97557902336	0.07687956060720916	5.916412086952583	0.49303434057938195
12	2QGA	B	3644	53248	9.68759298325	0.011295355401057769	5.588308225072438	0.4656923520893698
12	1NAR	A	2333	33140.2	4.7299400568	0.08788073100603772	6.1701053941885124	0.5141754495157094
12	4IHY	B	692	11252.9	3.0421680212049997	0.026599887620138703	7.548115161093083	0.6290095967577569
12	4AJW	B	6363	107210	13.732499480249999	0.029081156901782146	4.960481231404342	0.4133734359503618
12	2PYX	A	4093	59412.6	8.825290560725	0.012884291591310203	5.212788816192894	0.43439906801607453
